"","indicator.id","indicator.value","country.id","country.value","countryiso3code","date","value","unit","obs_status","decimal"
"832",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MO,Macao SAR, China,"MAC","2020",NA,"","",0
"833",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MO,Macao SAR, China,"MAC","2019",NA,"","",0
"834",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MO,Macao SAR, China,"MAC","2018",NA,"","",0
"835",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MO,Macao SAR, China,"MAC","2017",NA,"","",0
"836",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MG,Madagascar,"MDG","2021",NA,"","",0
"837",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MG,Madagascar,"MDG","2020",NA,"","",0
"838",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MG,Madagascar,"MDG","2019",NA,"","",0
"839",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MG,Madagascar,"MDG","2018",76.67968,"","",0
"840",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MG,Madagascar,"MDG","2017",NA,"","",0
"841",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MW,Malawi,"MWI","2021",NA,"","",0
"842",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MW,Malawi,"MWI","2020",NA,"","",0
"843",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MW,Malawi,"MWI","2019",NA,"","",0
"844",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MW,Malawi,"MWI","2018",NA,"","",0
"845",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MW,Malawi,"MWI","2017",NA,"","",0
"846",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MY,Malaysia,"MYS","2021",NA,"","",0
"847",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MY,Malaysia,"MYS","2020",NA,"","",0
"848",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MY,Malaysia,"MYS","2019",94.97113,"","",0
"849",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MY,Malaysia,"MYS","2018",94.85441,"","",0
"850",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MY,Malaysia,"MYS","2017",95.08265,"","",0
"851",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MV,Maldives,"MDV","2021",NA,"","",0
"852",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MV,Maldives,"MDV","2020",NA,"","",0
"853",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MV,Maldives,"MDV","2019",NA,"","",0
"854",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MV,Maldives,"MDV","2018",NA,"","",0
"855",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MV,Maldives,"MDV","2017",NA,"","",0
"856",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ML,Mali,"MLI","2021",NA,"","",0
"857",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ML,Mali,"MLI","2020",30.76141,"","",0
"858",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ML,Mali,"MLI","2019",NA,"","",0
"859",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ML,Mali,"MLI","2018",35.47377,"","",0
"860",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ML,Mali,"MLI","2017",NA,"","",0
"861",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MT,Malta,"MLT","2021",NA,"","",0
"862",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MT,Malta,"MLT","2020",NA,"","",0
"863",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MT,Malta,"MLT","2019",NA,"","",0
"864",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MT,Malta,"MLT","2018",94.50319,"","",0
"865",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MT,Malta,"MLT","2017",NA,"","",0
"866",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MH,Marshall Islands,"MHL","2021",NA,"","",0
"867",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MH,Marshall Islands,"MHL","2020",NA,"","",0
"868",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MH,Marshall Islands,"MHL","2019",NA,"","",0
"869",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MH,Marshall Islands,"MHL","2018",NA,"","",0
"870",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MH,Marshall Islands,"MHL","2017",NA,"","",0
"871",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MR,Mauritania,"MRT","2021",NA,"","",0
"872",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MR,Mauritania,"MRT","2020",NA,"","",0
"873",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MR,Mauritania,"MRT","2019",NA,"","",0
"874",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MR,Mauritania,"MRT","2018",NA,"","",0
"875",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MR,Mauritania,"MRT","2017",53.49759,"","",0
"876",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MU,Mauritius,"MUS","2021",NA,"","",0
"877",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MU,Mauritius,"MUS","2020",NA,"","",0
"878",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MU,Mauritius,"MUS","2019",NA,"","",0
"879",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MU,Mauritius,"MUS","2018",NA,"","",0
"880",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MU,Mauritius,"MUS","2017",NA,"","",0
"881",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MX,Mexico,"MEX","2021",NA,"","",0
"882",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MX,Mexico,"MEX","2020",95.24785,"","",0
"883",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MX,Mexico,"MEX","2019",NA,"","",0
"884",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MX,Mexico,"MEX","2018",95.37991,"","",0
"885",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MX,Mexico,"MEX","2017",94.97278,"","",0
"886",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),FM,Micronesia, Fed. Sts.,"FSM","2021",NA,"","",0
"887",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),FM,Micronesia, Fed. Sts.,"FSM","2020",NA,"","",0
"888",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),FM,Micronesia, Fed. Sts.,"FSM","2019",NA,"","",0
"889",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),FM,Micronesia, Fed. Sts.,"FSM","2018",NA,"","",0
"890",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),FM,Micronesia, Fed. Sts.,"FSM","2017",NA,"","",0
"891",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MD,Moldova,"MDA","2021",NA,"","",0
"892",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MD,Moldova,"MDA","2020",NA,"","",0
"893",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MD,Moldova,"MDA","2019",NA,"","",0
"894",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MD,Moldova,"MDA","2018",NA,"","",0
"895",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MD,Moldova,"MDA","2017",NA,"","",0
"896",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MC,Monaco,"MCO","2021",NA,"","",0
"897",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MC,Monaco,"MCO","2020",NA,"","",0
"898",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MC,Monaco,"MCO","2019",NA,"","",0
"899",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MC,Monaco,"MCO","2018",NA,"","",0
"900",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MC,Monaco,"MCO","2017",NA,"","",0
"901",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MN,Mongolia,"MNG","2021",NA,"","",0
"902",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MN,Mongolia,"MNG","2020",99.18327,"","",0
"903",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MN,Mongolia,"MNG","2019",NA,"","",0
"904",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MN,Mongolia,"MNG","2018",NA,"","",0
"905",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MN,Mongolia,"MNG","2017",NA,"","",0
"906",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ME,Montenegro,"MNE","2021",NA,"","",0
"907",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ME,Montenegro,"MNE","2020",NA,"","",0
"908",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ME,Montenegro,"MNE","2019",NA,"","",0
"909",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ME,Montenegro,"MNE","2018",98.84718,"","",0
"910",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ME,Montenegro,"MNE","2017",NA,"","",0
"911",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MA,Morocco,"MAR","2021",NA,"","",0
"912",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MA,Morocco,"MAR","2020",NA,"","",0
"913",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MA,Morocco,"MAR","2019",NA,"","",0
"914",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MA,Morocco,"MAR","2018",73.75001,"","",0
"915",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MA,Morocco,"MAR","2017",NA,"","",0
"916",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MZ,Mozambique,"MOZ","2021",NA,"","",0
"917",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MZ,Mozambique,"MOZ","2020",NA,"","",0
"918",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MZ,Mozambique,"MOZ","2019",NA,"","",0
"919",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MZ,Mozambique,"MOZ","2018",NA,"","",0
"920",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MZ,Mozambique,"MOZ","2017",60.65543,"","",0
"921",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MM,Myanmar,"MMR","2021",NA,"","",0
"922",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MM,Myanmar,"MMR","2020",NA,"","",0
"923",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MM,Myanmar,"MMR","2019",89.06995,"","",0
"924",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MM,Myanmar,"MMR","2018",NA,"","",0
"925",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MM,Myanmar,"MMR","2017",NA,"","",0
"926",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NA,Namibia,"NAM","2021",NA,"","",0
"927",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NA,Namibia,"NAM","2020",NA,"","",0
"928",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NA,Namibia,"NAM","2019",NA,"","",0
"929",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NA,Namibia,"NAM","2018",91.52727,"","",0
"930",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NA,Namibia,"NAM","2017",NA,"","",0
"931",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NR,Nauru,"NRU","2021",NA,"","",0
"932",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NR,Nauru,"NRU","2020",NA,"","",0
"933",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NR,Nauru,"NRU","2019",NA,"","",0
"934",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NR,Nauru,"NRU","2018",NA,"","",0
"935",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NR,Nauru,"NRU","2017",NA,"","",0
"936",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NP,Nepal,"NPL","2021",NA,"","",0
"937",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NP,Nepal,"NPL","2020",NA,"","",0
"938",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NP,Nepal,"NPL","2019",NA,"","",0
"939",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NP,Nepal,"NPL","2018",67.90843,"","",0
"940",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NP,Nepal,"NPL","2017",NA,"","",0
"941",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NL,Netherlands,"NLD","2021",NA,"","",0
"942",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NL,Netherlands,"NLD","2020",NA,"","",0
"943",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NL,Netherlands,"NLD","2019",NA,"","",0
"944",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NL,Netherlands,"NLD","2018",NA,"","",0
"945",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NL,Netherlands,"NLD","2017",NA,"","",0
"946",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NC,New Caledonia,"NCL","2021",NA,"","",0
"947",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NC,New Caledonia,"NCL","2020",NA,"","",0
"948",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NC,New Caledonia,"NCL","2019",NA,"","",0
"949",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NC,New Caledonia,"NCL","2018",NA,"","",0
"950",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NC,New Caledonia,"NCL","2017",NA,"","",0
"951",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NZ,New Zealand,"NZL","2021",NA,"","",0
"952",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NZ,New Zealand,"NZL","2020",NA,"","",0
"953",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NZ,New Zealand,"NZL","2019",NA,"","",0
"954",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NZ,New Zealand,"NZL","2018",NA,"","",0
"955",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NZ,New Zealand,"NZL","2017",NA,"","",0
"956",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NI,Nicaragua,"NIC","2021",NA,"","",0
"957",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NI,Nicaragua,"NIC","2020",NA,"","",0
"958",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NI,Nicaragua,"NIC","2019",NA,"","",0
"959",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NI,Nicaragua,"NIC","2018",NA,"","",0
"960",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NI,Nicaragua,"NIC","2017",NA,"","",0
"961",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NE,Niger,"NER","2021",NA,"","",0
"962",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NE,Niger,"NER","2020",NA,"","",0
"963",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NE,Niger,"NER","2019",NA,"","",0
"964",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NE,Niger,"NER","2018",35.05000,"","",0
"965",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NE,Niger,"NER","2017",NA,"","",0
"966",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NG,Nigeria,"NGA","2021",NA,"","",0
"967",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NG,Nigeria,"NGA","2020",NA,"","",0
"968",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NG,Nigeria,"NGA","2019",NA,"","",0
"969",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NG,Nigeria,"NGA","2018",62.01601,"","",0
"970",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NG,Nigeria,"NGA","2017",NA,"","",0
"971",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MK,North Macedonia,"MKD","2021",NA,"","",0
"972",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MK,North Macedonia,"MKD","2020",NA,"","",0
"973",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MK,North Macedonia,"MKD","2019",NA,"","",0
"974",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MK,North Macedonia,"MKD","2018",NA,"","",0
"975",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MK,North Macedonia,"MKD","2017",NA,"","",0
"976",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MP,Northern Mariana Islands,"MNP","2021",NA,"","",0
"977",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MP,Northern Mariana Islands,"MNP","2020",NA,"","",0
"978",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MP,Northern Mariana Islands,"MNP","2019",NA,"","",0
"979",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MP,Northern Mariana Islands,"MNP","2018",NA,"","",0
"980",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MP,Northern Mariana Islands,"MNP","2017",NA,"","",0
"981",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NO,Norway,"NOR","2021",NA,"","",0
"982",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NO,Norway,"NOR","2020",NA,"","",0
"983",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NO,Norway,"NOR","2019",NA,"","",0
"984",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NO,Norway,"NOR","2018",NA,"","",0
"985",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),NO,Norway,"NOR","2017",NA,"","",0
"986",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),OM,Oman,"OMN","2021",NA,"","",0
"987",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),OM,Oman,"OMN","2020",NA,"","",0
"988",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),OM,Oman,"OMN","2019",NA,"","",0
"989",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),OM,Oman,"OMN","2018",95.65153,"","",0
"990",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),OM,Oman,"OMN","2017",95.57600,"","",0
"991",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PK,Pakistan,"PAK","2021",NA,"","",0
"992",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PK,Pakistan,"PAK","2020",NA,"","",0
"993",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PK,Pakistan,"PAK","2019",57.99886,"","",0
"994",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PK,Pakistan,"PAK","2018",57.01057,"","",0
"995",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PK,Pakistan,"PAK","2017",59.13205,"","",0
"996",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PW,Palau,"PLW","2021",NA,"","",0
"997",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PW,Palau,"PLW","2020",NA,"","",0
"998",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PW,Palau,"PLW","2019",NA,"","",0
"999",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PW,Palau,"PLW","2018",NA,"","",0
"1000",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PW,Palau,"PLW","2017",NA,"","",0
"1001",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PA,Panama,"PAN","2021",NA,"","",0
"1002",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PA,Panama,"PAN","2020",NA,"","",0
"1003",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PA,Panama,"PAN","2019",95.73608,"","",0
"1004",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PA,Panama,"PAN","2018",95.41181,"","",0
"1005",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PA,Panama,"PAN","2017",NA,"","",0
"1006",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PG,Papua New Guinea,"PNG","2021",NA,"","",0
"1007",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PG,Papua New Guinea,"PNG","2020",NA,"","",0
"1008",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PG,Papua New Guinea,"PNG","2019",NA,"","",0
"1009",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PG,Papua New Guinea,"PNG","2018",NA,"","",0
"1010",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PG,Papua New Guinea,"PNG","2017",NA,"","",0
"1011",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PY,Paraguay,"PRY","2021",NA,"","",0
"1012",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PY,Paraguay,"PRY","2020",94.54455,"","",0
"1013",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PY,Paraguay,"PRY","2019",93.21353,"","",0
"1014",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PY,Paraguay,"PRY","2018",94.02080,"","",0
"1015",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PY,Paraguay,"PRY","2017",NA,"","",0
"1016",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PE,Peru,"PER","2021",NA,"","",0
"1017",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PE,Peru,"PER","2020",94.49793,"","",0
"1018",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PE,Peru,"PER","2019",NA,"","",0
"1019",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PE,Peru,"PER","2018",94.40827,"","",0
"1020",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PE,Peru,"PER","2017",94.14961,"","",0
"1021",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PH,Philippines,"PHL","2021",NA,"","",0
"1022",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PH,Philippines,"PHL","2020",NA,"","",0
"1023",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PH,Philippines,"PHL","2019",96.27817,"","",0
"1024",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PH,Philippines,"PHL","2018",NA,"","",0
"1025",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PH,Philippines,"PHL","2017",NA,"","",0
"1026",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PL,Poland,"POL","2021",NA,"","",0
"1027",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PL,Poland,"POL","2020",NA,"","",0
"1028",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PL,Poland,"POL","2019",NA,"","",0
"1029",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PL,Poland,"POL","2018",NA,"","",0
"1030",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PL,Poland,"POL","2017",NA,"","",0
"1031",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PT,Portugal,"PRT","2021",NA,"","",0
"1032",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PT,Portugal,"PRT","2020",NA,"","",0
"1033",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PT,Portugal,"PRT","2019",NA,"","",0
"1034",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PT,Portugal,"PRT","2018",96.13759,"","",0
"1035",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PT,Portugal,"PRT","2017",NA,"","",0
"1036",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PR,Puerto Rico,"PRI","2021",NA,"","",0
"1037",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PR,Puerto Rico,"PRI","2020",NA,"","",0
"1038",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PR,Puerto Rico,"PRI","2019",NA,"","",0
"1039",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PR,Puerto Rico,"PRI","2018",NA,"","",0
"1040",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),PR,Puerto Rico,"PRI","2017",92.39000,"","",0
"1041",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),QA,Qatar,"QAT","2021",NA,"","",0
"1042",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),QA,Qatar,"QAT","2020",NA,"","",0
"1043",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),QA,Qatar,"QAT","2019",NA,"","",0
"1044",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),QA,Qatar,"QAT","2018",NA,"","",0
